CdId,SMILES,Mol Weight,Formula,Source Identifier,Source,Overlap count,Overlap hits,GroupID
13606,CC(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1,379.84,C21H18ClN3O2,MAT-POS-dd3ad2b5-2,POSTera,0,NA,8707
13607,NC(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1,380.83,C20H17ClN4O2,MAT-POS-dd3ad2b5-3,POSTera,0,NA,8708
13608,CS(=O)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1,415.89,C20H18ClN3O3S,MAT-POS-dd3ad2b5-4,POSTera,0,NA,8709
13609,CNC(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1,394.86,C21H19ClN4O2,MAT-POS-dd3ad2b5-5,POSTera,0,NA,8710
13610,Clc1ccc2OCCC3(OC(=O)N(C3=O)c3cncc4ccccc34)c2c1,380.78,C20H13ClN2O4,MAT-POS-90505e2b-1,POSTera,0,NA,8711
13611,CO[C@]1(CCOc2ccc(Cl)cc12)C(=O)Nc1cncc2ccc(F)cc12,386.81,C20H16ClFN2O3,EDJ-MED-611d11e7-4,POSTera,0,NA,8712
13612,Fc1ccc2cncc(NC(=O)[C@@H]3CCNc4cc(Cl)c(Cl)cc34)c2c1,390.24,C19H14Cl2FN3O,EDJ-MED-611d11e7-5,POSTera,0,NA,8713
13613,Fc1ccc2cncc(NC(=O)[C@@H]3CCOc4cc(F)c(Cl)cc34)c2c1,374.77,C19H13ClF2N2O2,EDJ-MED-611d11e7-6,POSTera,0,NA,8714
13614,COc1ccc2cncc(NC(=O)[C@@]3(CCOc4ccc(Cl)cc34)OC)c2c1,398.84,C21H19ClN2O4,EDJ-MED-611d11e7-7,POSTera,0,NA,8715
13615,COc1ccc2cncc(NC(=O)[C@@H]3CCNc4cc(Cl)c(Cl)cc34)c2c1,402.28,C20H17Cl2N3O2,EDJ-MED-611d11e7-8,POSTera,0,NA,8716
13616,Fc1cc2OCC[C@@H](C(=O)Nc3cncc4ccncc34)c2cc1Cl,357.77,C18H13ClFN3O2,EDJ-MED-611d11e7-12,POSTera,0,NA,8717
13617,Cc1nc2CCC(Cn2n1)C(=O)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1,474.95,C25H23ClN6O2,MAT-POS-a13804f0-1,POSTera,0,NA,8718
13618,Fc1cc2OCC[C@H](C(=O)Nc3cncc4ccccc34)c2cc1Cl,356.78,C19H14ClFN2O2,MAT-POS-a13804f0-2,POSTera,0,NA,8719
13619,Fc1cc2OCC[C@@H](C(=O)Nc3cncc4ccccc34)c2cc1Cl,356.78,C19H14ClFN2O2,MAT-POS-a13804f0-3,POSTera,0,NA,8720
13620,Clc1cccc(c1)C(NC(=O)[C@@H]1CC[C@@H](O1)C(=O)N1CCCC1)C(=O)Nc1cncc2ccccc12,506.99,C27H27ClN4O4,MAT-POS-a13804f0-4,POSTera,0,NA,8721
13621,CS(=O)(=O)CC1(CCOc2ccc(Cl)cc12)C(=O)Nc1cncc2ccccc12,430.9,C21H19ClN2O4S,RAL-THA-e002e396-1,POSTera,0,NA,8722
13622,FC(F)(F)CCOc1cc(Cl)cc2C(CCOc12)C(=O)Nc1cncc2ccccc12,450.84,C22H18ClF3N2O3,DAR-DIA-0587064e-10,POSTera,0,NA,8723
13623,CCCOc1cc(Cl)cc2C(CCOc12)C(=O)Nc1cncc2ccccc12,396.87,C22H21ClN2O3,DAR-DIA-0587064e-12,POSTera,0,NA,8724
13624,Clc1cc(OCC2CC2)c2OCCC(C(=O)Nc3cncc4ccccc34)c2c1,408.88,C23H21ClN2O3,DAR-DIA-0587064e-15,POSTera,0,NA,8725
13625,Clc1cc(OCc2ccccc2)c2OCCC(C(=O)Nc3cncc4ccccc34)c2c1,444.92,C26H21ClN2O3,DAR-DIA-0587064e-19,POSTera,0,NA,8726
13626,CCc1cc(Cl)cc(CC(=O)Nc2cncc3ccccc23)c1,324.81,C19H17ClN2O,PET-UNK-bb7ffe78-1,POSTera,0,NA,8727
13627,FC(F)(F)Oc1cc(Cl)cc(CC(=O)Nc2cncc3ccccc23)c1,380.75,C18H12ClF3N2O2,PET-UNK-bb7ffe78-2,POSTera,0,NA,8728
13628,CCCc1cc(Cl)cc(CC(=O)Nc2cncc3ccccc23)c1,338.84,C20H19ClN2O,PET-UNK-bb7ffe78-3,POSTera,0,NA,8729
13629,CC(C)(C)c1ccc(cc1)N([C@@H](C(=O)NCCc1cccc(F)c1)c1cccnc1)C(=O)C=C,459.56,C28H30FN3O2,LON-POS-586a7c45-1,POSTera,0,NA,8730
13630,CCOC(=O)C1OC1C(=O)N(CCC(N)=O)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](NC(=O)CCCC#C)C(C)(C)C,565.67,C27H43N5O8,STE-KUL-d79e3d6a-1,POSTera,0,NA,8731
13631,COC(=O)\\C=C\\C(=O)N(CCC(N)=O)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](NC(=O)CCCC#C)C(C)(C)C,535.64,C26H41N5O7,STE-KUL-d79e3d6a-2,POSTera,0,NA,8732
13632,CC(C)C[C@@H](NC(=O)[C@@H](NC(=O)CCCC#C)C(C)(C)C)C(=O)NN(CCC(N)=O)C(=O)CCl,500.04,C23H38ClN5O5,STE-KUL-d79e3d6a-3,POSTera,0,NA,8733
13633,CC[C@H](NC(=O)CCCC#C)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)COC(=O)c1c(C)cccc1C)C(C)(C)C,697.87,C37H55N5O8,STE-KUL-d79e3d6a-4,POSTera,0,NA,8734
13634,CC[C@H](NC(=O)CCCC#C)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N(C)C)C(=O)COC(=O)c1c(C)cccc1C)C(C)(C)C,725.93,C39H59N5O8,STE-KUL-d79e3d6a-5,POSTera,0,NA,8735
13635,CC(C)(C)c1ccc(cc1)N(C(C(=O)N1CCOCC1)c1cccnc1)C(=O)c1ccco1,447.54,C26H29N3O4,ALP-POS-0c0a3b93-1,POSTera,0,NA,8736
13636,N[C@@]1(CCOc2ccc(Cl)cc12)C(=O)Nc1cncc2ccccc12,353.81,C19H16ClN3O2,MAT-POS-3b97339c-2,POSTera,0,NA,8737
13637,Cc1ccncc1C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)C(=O)NCCc1cccc(F)c1,514.6,C30H31FN4O3,ALP-POS-d0876c20-1,POSTera,0,NA,8738
13638,Cc1cc(O)c(C(N(C(=O)c2cocn2)c2ccc(cc2)C(C)(C)C)C(=O)NCCc2cccc(F)c2)c(=O)[nH]1,546.6,C30H31FN4O5,ALP-POS-d0876c20-2,POSTera,0,NA,8739
13639,Cn1cc(ccc1=O)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)C(=O)NCCc1cccc(F)c1,530.6,C30H31FN4O4,ALP-POS-d0876c20-3,POSTera,0,NA,8740
13640,COc1nc2ncc(cn2n1)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)C(=O)NCCc1cccc(F)c1,571.61,C30H30FN7O4,ALP-POS-d0876c20-4,POSTera,0,NA,8741
13641,CC(C)(C)c1ccc(cc1)N(C(C(=O)NCCc1cccc(F)c1)c1ccnnc1)C(=O)c1cocn1,501.56,C28H28FN5O3,ALP-POS-d0876c20-5,POSTera,0,NA,8742
13642,CC(C)(C)c1ccc(cc1)N(C(C(=O)NCCc1cccc(F)c1)c1ccc[nH]c1=O)C(=O)c1cocn1,516.57,C29H29FN4O4,ALP-POS-d0876c20-7,POSTera,0,NA,8743
13643,Cn1cccc(C(N(C(=O)c2cocn2)c2ccc(cc2)C(C)(C)C)C(=O)NCCc2cccc(F)c2)c1=O,530.6,C30H31FN4O4,ALP-POS-d0876c20-11,POSTera,0,NA,8744
13644,CC(C)(C)c1ccc(cc1)N(C(C(=O)NCCc1cccc(F)c1)c1cnc(nc1)N1CCOCC1)C(=O)c1cocn1,586.67,C32H35FN6O4,ALP-POS-d0876c20-12,POSTera,0,NA,8745
13645,CN(C)c1ncc(cn1)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)C(=O)NCCc1cccc(F)c1,544.63,C30H33FN6O3,ALP-POS-d0876c20-14,POSTera,0,NA,8746
13646,COc1nccnc1C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)C(=O)NCCc1cccc(F)c1,531.59,C29H30FN5O4,ALP-POS-d0876c20-15,POSTera,0,NA,8747
13647,CC(C)(C)c1ccc(cc1)N(C(C(=O)NCCc1cccc(F)c1)c1cncnc1)C(=O)c1cocn1,501.56,C28H28FN5O3,ALP-POS-d0876c20-17,POSTera,0,NA,8748
13648,COc1ncncc1C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)C(=O)NCCc1cccc(F)c1,531.59,C29H30FN5O4,ALP-POS-d0876c20-19,POSTera,0,NA,8749
13649,CC(C)(C)c1ccc(cc1)N(C(C(=O)NCCc1cccc(F)c1)c1cnccn1)C(=O)c1cocn1,501.56,C28H28FN5O3,ALP-POS-d0876c20-21,POSTera,0,NA,8750
13650,CC(C)(C)c1ccc(cc1)N(C(C(=O)NCCc1cccc(F)c1)c1c(nc2ccccn2c1=O)N1CCOCC1)C(=O)c1cocn1,652.73,C36H37FN6O5,ALP-POS-d0876c20-22,POSTera,0,NA,8751
13651,CN1CCN(CC1)c1ncc(cn1)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)C(=O)NCCc1cccc(F)c1,599.71,C33H38FN7O3,ALP-POS-d0876c20-24,POSTera,0,NA,8752
13652,Clc1ccc2SCCC(C(=O)Nc3cncc4ccccc34)c2c1,354.85,C19H15ClN2OS,MAT-POS-78e1d523-1,POSTera,0,NA,8753
13653,CNC(=O)C1(CC(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc12,409.87,C22H20ClN3O3,MAT-POS-78e1d523-2,POSTera,0,NA,8754
13654,COC(OC)C(=O)N1CCN(Cc2cccc(Cl)c2)CC1,312.79,C15H21ClN2O3,JOH-UNI-0e1753c1-1,POSTera,0,NA,8755
13655,Clc1cccc(CN2CCN(CC2)C(=O)C=O)c1,266.73,C13H15ClN2O2,JOH-UNI-0e1753c1-2,POSTera,0,NA,8756
13656,CC(C)C[C@H]1CN(CCN1Cc1cccc(Cl)c1)C(=O)C(C)=O,336.86,C18H25ClN2O2,JOH-UNI-0e1753c1-4,POSTera,0,NA,8757
13657,CC(C)C[C@H]1CN(CCN1Cc1cccc(Cl)c1)C(=O)CCl,343.29,C17H24Cl2N2O,JOH-UNI-0e1753c1-5,POSTera,0,NA,8758
13658,COc1cc(Cl)nc(Nc2cc(Cl)cc(CC(=O)Nc3cncc4ccccc34)c2)n1,454.31,C22H17Cl2N5O2,LON-WEI-9739a092-1,POSTera,0,NA,8759
13659,FC(F)(F)c1ccc(Nc2cc(Cl)cc(CC(=O)Nc3cncc4ccccc34)c2)nc1,456.85,C23H16ClF3N4O,LON-WEI-9739a092-2,POSTera,0,NA,8760
13660,COc1cc(Br)ccc1Nc1cc(Cl)cc(CC(=O)Nc2cncc3ccccc23)c1,496.79,C24H19BrClN3O2,LON-WEI-9739a092-3,POSTera,0,NA,8761
13661,CCN(Cc1ccc(F)cc1)c1cc(Cl)cc(CC(=O)Nc2cncc3ccccc23)c1,447.94,C26H23ClFN3O,LON-WEI-9739a092-4,POSTera,0,NA,8762
13662,Cc1ccc2nc(Nc3cc(Cl)cc(CC(=O)Nc4cncc5ccccc45)c3)sc2c1,458.96,C25H19ClN4OS,LON-WEI-9739a092-5,POSTera,0,NA,8763
13663,Clc1cc(CC(=O)Nc2cncc3ccccc23)cc(c1)N1CCN(CC1)C(=O)c1ccco1,474.95,C26H23ClN4O3,LON-WEI-9739a092-6,POSTera,0,NA,8764
13664,Clc1cc(CC(=O)Nc2cncc3ccccc23)cc(NCc2ccc(Br)cc2)c1,480.79,C24H19BrClN3O,LON-WEI-9739a092-7,POSTera,0,NA,8765
13665,CN(Cc1cccc2ccccc12)c1cc(Cl)cc(CC(=O)Nc2cncc3ccccc23)c1,465.98,C29H24ClN3O,LON-WEI-9739a092-8,POSTera,0,NA,8766
13666,CCS(=O)(=O)N1CCN(CC1)c1cc(Cl)cc(CC(=O)Nc2cncc3ccccc23)c1,472.99,C23H25ClN4O3S,LON-WEI-9739a092-9,POSTera,0,NA,8767
13667,COc1ncc(Br)cc1Nc1cc(Cl)cc(CC(=O)Nc2cncc3ccccc23)c1,497.78,C23H18BrClN4O2,LON-WEI-9739a092-10,POSTera,0,NA,8768
13668,Clc1ccc2CCNC(C(=O)Nc3cncc4ccccc34)c2c1,337.81,C19H16ClN3O,MAT-POS-fb82b63d-1,POSTera,0,NA,8769
13669,CN1CCc2ccc(Cl)cc2C1C(=O)Nc1cncc2ccccc12,351.83,C20H18ClN3O,MAT-POS-fb82b63d-3,POSTera,0,NA,8770
13670,Clc1ccc2OCCC(CNC(=O)Cn3ccnc3)(C(=O)Nc3cncc4ccccc34)c2c1,475.93,C25H22ClN5O3,EDG-MED-70ae9412-1,POSTera,0,NA,8771
13671,CN(C)CC(=O)NCC1(CCOc2ccc(Cl)cc12)C(=O)Nc1cncc2ccccc12,452.94,C24H25ClN4O3,EDG-MED-70ae9412-2,POSTera,0,NA,8772
13672,COCC1(CCOc2cc(Cl)c(Cl)cc12)C(=O)Nc1cncc2ccccc12,417.29,C21H18Cl2N2O3,EDJ-MED-37aac4bd-2,POSTera,0,NA,8773
13673,COC1(CCOc2c(F)cc(F)cc12)C(=O)Nc1cncc2ccccc12,370.36,C20H16F2N2O3,EDJ-MED-37aac4bd-4,POSTera,0,NA,8774
13674,Clc1cc(C#N)c2NCCC(C(=O)Nc3cncc4ccccc34)c2c1,362.82,C20H15ClN4O,ALP-POS-fe871b40-2,POSTera,0,NA,8775
13675,COC1(CCOc2cc(F)c(Cl)cc12)C(=O)Nc1cncc2ccccc12,386.81,C20H16ClFN2O3,ALP-POS-fe871b40-11,POSTera,0,NA,8776
13676,Clc1cc2NC(=O)CC(C(=O)Nc3cncc4ccccc34)c2cc1Cl,386.23,C19H13Cl2N3O2,ALP-POS-fe871b40-16,POSTera,0,NA,8777
13677,OCCN1CCCC2C1CCN2C(=O)CC1(CCOc2ccc(Cl)cc12)C(=O)Nc1cncc2ccccc12,549.07,C30H33ClN4O4,ALP-UNI-8e43a71e-2,POSTera,0,NA,8778
13678,Clc1ccc2OCCC(CC(=O)N3CCN(CCC#N)CC3)(C(=O)Nc3cncc4ccccc34)c2c1,518.01,C28H28ClN5O3,ALP-UNI-8e43a71e-7,POSTera,0,NA,8779
13679,OCCCN1CCN(CC1)C(=O)CC1(CCOc2ccc(Cl)cc12)C(=O)Nc1cncc2ccccc12,523.03,C28H31ClN4O4,ALP-UNI-8e43a71e-8,POSTera,0,NA,8780
13680,OCC(F)(F)CN1CCN(CC1)C(=O)CC1(CCOc2ccc(Cl)cc12)C(=O)Nc1cncc2ccccc12,559.01,C28H29ClF2N4O4,ALP-UNI-8e43a71e-10,POSTera,0,NA,8781
13681,NS(=O)(=O)c1ccc(CNC(=O)CC2(CCOc3ccc(Cl)cc23)C(=O)Nc2cncc3ccccc23)cc1,565.04,C28H25ClN4O5S,ALP-UNI-8e43a71e-16,POSTera,0,NA,8782
13682,COCCCNC(=O)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)c1cccnc1,450.54,C25H30N4O4,ALP-POS-88a7a97e-3,POSTera,0,NA,8783
13683,CC(C)(C)c1ccc(cc1)N(C(C(=O)NCc1cccnc1)c1cccnc1)C(=O)c1cocn1,469.55,C27H27N5O3,ALP-POS-88a7a97e-4,POSTera,0,NA,8784
13684,COC(=O)C(C)NC(=O)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)c1cccnc1,464.52,C25H28N4O5,ALP-POS-88a7a97e-5,POSTera,0,NA,8785
13685,COC(=O)[C@@H]1CC[C@@H](C1)NC(=O)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)c1cccnc1,504.59,C28H32N4O5,ALP-POS-88a7a97e-6,POSTera,0,NA,8786
13686,CC(C)(C)c1ccc(cc1)N(C(C(=O)NCc1ccncc1)c1cccnc1)C(=O)c1cocn1,469.55,C27H27N5O3,ALP-POS-88a7a97e-8,POSTera,0,NA,8787
13687,CC(C)(C)c1ccc(cc1)N(C(C(=O)NC1CCOCC1)c1cccnc1)C(=O)c1cocn1,462.55,C26H30N4O4,ALP-POS-88a7a97e-9,POSTera,0,NA,8788
13688,CN(C)C(=O)CNC(=O)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)c1cccnc1,463.54,C25H29N5O4,ALP-POS-88a7a97e-10,POSTera,0,NA,8789
13689,CC(C)(C)OC(=O)NCCCNC(=O)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)c1cccnc1,535.64,C29H37N5O5,ALP-POS-88a7a97e-13,POSTera,0,NA,8790
13690,COC(=O)C1CC(C1)NC(=O)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)c1cccnc1,490.56,C27H30N4O5,ALP-POS-88a7a97e-15,POSTera,0,NA,8791
13691,CSCCNC(=O)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)c1cccnc1,452.57,C24H28N4O3S,ALP-POS-88a7a97e-16,POSTera,0,NA,8792
13692,CCOC(=O)CCNC(=O)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)c1cccnc1,478.55,C26H30N4O5,ALP-POS-88a7a97e-17,POSTera,0,NA,8793
13693,CC(C)(C)OC(=O)NCCNC(=O)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)c1cccnc1,521.62,C28H35N5O5,ALP-POS-88a7a97e-19,POSTera,0,NA,8794
13694,CC(C)(C)c1ccc(cc1)N(C(C(=O)NCC(=O)Nc1cccc(c1)[N+]([O-])=O)c1cccnc1)C(=O)c1cocn1,556.58,C29H28N6O6,ALP-POS-88a7a97e-20,POSTera,0,NA,8795
13695,COC(=O)[C@@H]1C[C@H](CN1C(=O)OC(C)(C)C)NC(=O)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)c1cccnc1,605.69,C32H39N5O7,ALP-POS-88a7a97e-23,POSTera,0,NA,8796
13696,COC(=O)[C@H]1C[C@@H](CN1C(=O)OC(C)(C)C)NC(=O)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)c1cccnc1,605.69,C32H39N5O7,ALP-POS-88a7a97e-24,POSTera,0,NA,8797
13697,CC(C)(C)OC(=O)N1CCC(C1)NC(=O)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)c1cccnc1,547.66,C30H37N5O5,ALP-POS-88a7a97e-25,POSTera,0,NA,8798
13698,CC(C)(C)c1ccc(cc1)N(C(C(=O)NCC1CCOC1)c1cccnc1)C(=O)c1cocn1,462.55,C26H30N4O4,ALP-POS-88a7a97e-26,POSTera,0,NA,8799
13699,CC(C)(C)c1ccc(cc1)N(C(C(=O)NCC1CCCO1)c1cccnc1)C(=O)c1cocn1,462.55,C26H30N4O4,ALP-POS-88a7a97e-27,POSTera,0,NA,8800
13700,COC(CNC(=O)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)c1cccnc1)OC,466.54,C25H30N4O5,ALP-POS-88a7a97e-29,POSTera,0,NA,8801
13701,CC(C)(C)c1ccc(cc1)N(C(C(=O)NC1CCOC1)c1cccnc1)C(=O)c1cocn1,448.52,C25H28N4O4,ALP-POS-88a7a97e-30,POSTera,0,NA,8802
13702,COCCNC(=O)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)c1cccnc1,436.51,C24H28N4O4,ALP-POS-88a7a97e-31,POSTera,0,NA,8803
13703,CCOC(=O)CNC(=O)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)c1cccnc1,464.52,C25H28N4O5,ALP-POS-88a7a97e-32,POSTera,0,NA,8804
13704,COC(=O)CNC(=O)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)c1cccnc1,450.5,C24H26N4O5,ALP-POS-88a7a97e-33,POSTera,0,NA,8805
13705,CC(C)(C)c1ccc(cc1)N(C(C(=O)NC1COC1)c1cccnc1)C(=O)c1cocn1,434.5,C24H26N4O4,ALP-POS-88a7a97e-34,POSTera,0,NA,8806
13706,COC(=O)C1(CCCC1)NC(=O)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)c1cccnc1,504.59,C28H32N4O5,ALP-POS-88a7a97e-36,POSTera,0,NA,8807
13707,COC(=O)[C@H]1C[C@H](CN1C(=O)OC(C)(C)C)NC(=O)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)c1cccnc1,605.69,C32H39N5O7,ALP-POS-88a7a97e-37,POSTera,0,NA,8808
13708,CC(C)(C)OC(=O)CNC(=O)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)c1cccnc1,492.58,C27H32N4O5,ALP-POS-88a7a97e-38,POSTera,0,NA,8809
13709,CC(C)(C)c1ccc(cc1)N(C(C(=O)NC1CC(F)(F)C1)c1cccnc1)C(=O)c1cocn1,468.5,C25H26F2N4O3,ALP-POS-88a7a97e-39,POSTera,0,NA,8810
13710,COC(=O)[C@@H]1C[C@@H](CN1C(=O)OC(C)(C)C)NC(=O)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)c1cccnc1,605.69,C32H39N5O7,ALP-POS-88a7a97e-40,POSTera,0,NA,8811
13711,COc1ccc(NC(=O)C(N(C(=O)c2cocn2)c2ccc(cc2)C(C)(C)C)c2cccnc2)cn1,485.54,C27H27N5O4,ALP-POS-88a7a97e-41,POSTera,0,NA,8812
13712,Cc1ccc(cc1)S(=O)(=O)CNC(=O)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)c1cccnc1,546.64,C29H30N4O5S,ALP-POS-88a7a97e-42,POSTera,0,NA,8813
13713,CC(C)(C)OC(=O)N1CC(C1)NC(=O)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)c1cccnc1,533.63,C29H35N5O5,ALP-POS-88a7a97e-43,POSTera,0,NA,8814
13714,CC(C)(C)c1ccc(cc1)N(C(C(=O)NCC(=O)OCc1ccccc1)c1cccnc1)C(=O)c1cocn1,526.59,C30H30N4O5,ALP-POS-88a7a97e-44,POSTera,0,NA,8815
13715,CSCCCNC(=O)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)c1cccnc1,466.6,C25H30N4O3S,ALP-POS-88a7a97e-46,POSTera,0,NA,8816
13716,CC(C)(C)c1ccc(cc1)N(C(C(=O)NCCN1CCOCC1)c1cccnc1)C(=O)c1cocn1,491.59,C27H33N5O4,ALP-POS-88a7a97e-47,POSTera,0,NA,8817
13717,CCOC(=O)CCCNC(=O)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)c1cccnc1,492.58,C27H32N4O5,ALP-POS-88a7a97e-48,POSTera,0,NA,8818
13718,CCOC(=O)c1ncoc1CNC(=O)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)c1cccnc1,531.57,C28H29N5O6,ALP-POS-88a7a97e-49,POSTera,0,NA,8819
13719,COCCCNCC1(CCOc2ccc(Cl)cc12)C(=O)Nc1cncc2ccccc12,439.94,C24H26ClN3O3,EDJ-MED-8c98ee63-1,POSTera,0,NA,8820
13720,Cn1ccc(CNCC2(CCOc3ccc(Cl)cc23)C(=O)Nc2cncc3ccccc23)n1,461.95,C25H24ClN5O2,EDJ-MED-8c98ee63-2,POSTera,0,NA,8821
13721,Cn1c(=O)ccn(CC(=O)NC(C(=O)Nc2cncc3ccccc23)c2cccc(Cl)c2)c1=O,477.91,C24H20ClN5O4,EDJ-MED-ee07cf00-1,POSTera,0,NA,8822
13722,Cn1ncc2c1ncn(CC(=O)NC(C(=O)Nc1cncc3ccccc13)c1cccc(Cl)c1)c2=O,501.93,C25H20ClN7O3,EDJ-MED-ee07cf00-3,POSTera,0,NA,8823
13723,CC(NC(=O)C1CCC1)C(=O)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1,464.95,C25H25ClN4O3,EDJ-MED-ee07cf00-4,POSTera,0,NA,8824
13724,Clc1cccc(c1)C(NC(=O)CNC(=O)c1ccc(cc1)C#N)C(=O)Nc1cncc2ccccc12,497.94,C27H20ClN5O3,EDJ-MED-ee07cf00-5,POSTera,0,NA,8825
13725,Cn1cc(cn1)C1=NOC(C1)C(=O)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1,488.93,C25H21ClN6O3,EDJ-MED-ee07cf00-6,POSTera,0,NA,8826
13726,Clc1cccc(c1)C(NC(=O)Cn1cc(C#N)c(=O)[nH]c1=O)C(=O)Nc1cncc2ccccc12,488.89,C24H17ClN6O4,EDJ-MED-ee07cf00-8,POSTera,0,NA,8827
13727,Clc1cccc(c1)C(NC(=O)Cn1nnc(n1)-c1ccccc1)C(=O)Nc1cncc2ccccc12,497.94,C26H20ClN7O2,EDJ-MED-ee07cf00-9,POSTera,0,NA,8828
13728,FC(F)(F)c1ncn(CC(=O)NC(C(=O)Nc2cncc3ccccc23)c2cccc(Cl)c2)n1,488.86,C22H16ClF3N6O2,EDJ-MED-ee07cf00-10,POSTera,0,NA,8829
13729,NC(=O)c1ccc(OCC(=O)NC(C(=O)Nc2cncc3ccccc23)c2cccc(Cl)c2)cc1,488.93,C26H21ClN4O4,EDJ-MED-ee07cf00-12,POSTera,0,NA,8830
13730,Clc1cccc(c1)C(NC(=O)Cn1nc2CCCn2c(=O)c1=O)C(=O)Nc1cncc2ccccc12,504.93,C25H21ClN6O4,EDJ-MED-ee07cf00-14,POSTera,0,NA,8831
13731,Clc1cccc(c1)C(NC(=O)Cc1ccc(cc1)-n1cnnn1)C(=O)Nc1cncc2ccccc12,497.94,C26H20ClN7O2,EDJ-MED-ee07cf00-15,POSTera,0,NA,8832
13732,Clc1cccc(c1)C(NC(=O)Cn1cc(Cl)c(=O)[nH]c1=O)C(=O)Nc1cncc2ccccc12,498.32,C23H17Cl2N5O4,EDJ-MED-ee07cf00-16,POSTera,0,NA,8833
13733,Clc1cccc(c1)C(NC(=O)Cn1ncn2nccc2c1=O)C(=O)Nc1cncc2ccccc12,487.9,C24H18ClN7O3,EDJ-MED-ee07cf00-17,POSTera,0,NA,8834
13734,Clc1cccc(c1)C(NC(=O)CN1CCN(C2CC2)C1=O)C(=O)Nc1cncc2ccccc12,477.95,C25H24ClN5O3,EDJ-MED-ee07cf00-18,POSTera,0,NA,8835
13735,O[C@@]1(CCOc2ccc(Cl)cc12)C(=O)Nc1cncc2ccccc12,354.79,C19H15ClN2O3,MAT-POS-9db1e783-1,POSTera,0,NA,8836
13736,OCC1(CCOc2ccc(Cl)cc12)C(=O)Nc1cncc2ccccc12,368.82,C20H17ClN2O3,MAT-POS-9db1e783-2,POSTera,0,NA,8837
13737,COC(=O)\\C=C\\C(=O)N(C(=O)[C@H]1CCOc2ccc(Cl)cc12)c1cncc2ccccc12,450.88,C24H19ClN2O5,MAT-POS-9db1e783-3,POSTera,0,NA,8838
13738,Clc1ccc2OCCC(CC(=O)N3CCCCC3c3nc[nH]n3)(C(=O)Nc3cncc4ccccc34)c2c1,531.01,C28H27ClN6O3,EDG-MED-ba1ac7b9-9,POSTera,0,NA,8839
